Store,Dept,residual_std
33,26,28.287990129733483
33,31,18.954307469250097
33,32,22.347520067748032
33,33,17.127927300302815
33,38,2070.328051748411
33,40,450.3638965079194
33,41,23.723666984421328
33,42,18.481879349715186
33,44,11.06080669739022
33,46,114.6440968424786
33,52,22.05129324028134
33,55,15.073597899454603
33,59,28.512304813710035
33,60,18.08083872279419
33,67,88.22128441060329
33,74,29.870487668344467
33,79,869.0396354159801
33,80,444.35126581928404
33,81,545.4149289725535
33,82,262.2652064884939
33,83,206.22292614569187
33,87,52.39498284173027
33,90,1995.6828476685064
33,91,1142.4364141811104
33,92,2986.7438091497575
33,93,1909.5851845925708
33,94,2387.9765468219284
33,95,2505.162841849317
33,96,790.1728368715659
33,97,794.4070225745376
33,98,563.6244934080883
34,1,937.616000397922
34,2,817.2898555581775
34,3,525.1395920804915
34,4,534.885336166969
34,5,1003.4433280526787
34,6,419.39965041946067
34,7,793.708938189019
34,8,645.1210077492115
34,9,885.2826156492403
34,10,662.5290493381365
34,11,684.8046854714665
34,12,270.2910994513923
34,13,523.8841011905656
34,14,447.27578604829756
34,16,834.4270925406133
34,17,343.8714582763191
34,18,947.8619016425462
34,19,38.69046018812564
34,20,170.3637055620771
34,21,234.20404567120335
34,22,358.67543451188124
34,23,702.8495553712143
34,24,271.2792333054542
34,25,366.6303139955407
34,26,272.88109947355736
34,27,85.9075304236717
34,28,61.30115695073465
34,29,184.15921080646626
34,30,145.72130167092632
34,31,206.27050472237562
34,32,515.6536261714791
34,33,330.76618286690905
34,34,350.42944520486304
34,35,166.93334395469353
34,36,182.2726574113939
34,37,142.01580380802386
34,38,1820.2397918473255
34,40,698.980583451812
34,41,193.67918334544797
34,42,220.74578590071997
34,44,266.6579156975563
34,45,30.6269994386677
34,46,397.9819808449804
34,48,616.5914869496684
34,49,468.9104881498241
34,51,4.978870972151332
34,52,166.2282349781887
34,54,26.868157108940064
34,55,566.3305382828386
34,56,478.863655933481
34,59,104.02309372322637
34,60,30.32206835429202
34,65,1378.0415828456444
34,67,652.5189583162219
34,71,300.87407802224305
34,72,1716.1666029525322
34,74,321.00737452914035
34,79,387.24254941084376
34,80,364.4656103407986
34,81,325.85910689938135
34,82,612.9015044023843
34,83,226.9621727119828
34,85,207.3806641734178
34,87,524.4729618491918
34,90,853.8498620656827
34,91,931.7946437728726
34,92,1705.6249078347241
34,93,921.306337595948
34,94,1258.9248090598933
34,95,1512.3331067362883
34,96,592.8558193100001
34,97,455.89432059802374
34,98,349.10805672743896
34,99,131.29107915531432
35,1,1081.8670876627068
35,2,1087.4861460027707
35,3,1568.6356401668413
35,4,558.3115999010529
35,5,890.483077459515
35,6,601.164451873709
35,7,1241.1407104267003
35,8,458.77855212554283
35,9,1089.5098691013723
35,10,515.6190337286214
35,11,2323.7066237861427
35,12,228.16465764266476
35,13,881.7172482182783
35,14,1047.4099050923016
35,16,927.0807636346484
35,17,603.6210278919598
35,18,889.3286194391145
35,20,642.666258638628
35,21,242.347120662359
35,22,877.91082480333
35,23,1246.1927528778817
35,24,751.579506158716
35,25,755.73431788038
35,26,639.3731023429576
35,27,161.5327041526815
35,28,100.81063665873926
35,29,598.888817409121
35,30,405.84118327051067
35,31,436.2243438990949
35,32,759.5745783378029
35,33,558.908486295238
35,34,1152.2976912737251
35,35,267.53579627391304
35,36,569.8434924529492
35,38,1640.6452543684
35,40,1040.6830414782435
35,41,643.405228944597
35,42,512.801649548311
35,44,195.86161662708224
35,46,503.1946798607333
35,47,89.40903506103871
35,49,28.45214705441848
35,51,32.54664407420155
35,52,230.2130570373187
35,54,53.18322986250904
35,55,820.7276608384238
35,56,261.9020510563036
35,58,686.2370091291536
35,59,164.94960869761076
35,60,32.179245060772416
35,67,790.358665559223
35,71,776.7584394769325
35,72,4309.662111119548
35,74,662.5193157233283
35,79,725.1279130890133
35,80,72.50865657675176
35,81,329.59369463933587
35,82,541.8169872379467
35,83,420.1599279654245
35,85,289.5323882552789
35,87,742.3479175887893
35,90,447.19199936867005
35,91,532.0222896900683
35,92,1040.173192180118
35,93,286.40967426741076
35,94,436.8679958500567
35,95,1491.6849699465026
35,96,12.566494965062063
35,97,233.52043876565293
35,98,61.560113654162286
36,1,460.20268561080485
36,2,660.2139001586405
36,3,113.90113837632036
36,4,340.010374235069
36,5,30.08359965429831
36,6,1.9539629631430084
36,7,48.412147738769214
36,8,215.72306110089025
36,9,27.478735477690744
36,10,27.338416774351884
36,11,29.78335108912233
36,12,21.00542417501887
36,13,566.5937533181648
36,14,118.0045466327245
36,16,65.78659781969402
36,17,19.35985542009823
36,18,201.31140931068967
36,20,22.194865318513163
36,21,18.05121935347239
36,22,16.238556157991642
36,23,9.428740318395237
36,25,14.721048168476559
36,26,28.094652545381877
36,31,26.911538230675045
36,32,17.487960488686852
36,38,1413.235594428218
36,40,678.1789291755308
36,42,15.663971654408117
36,44,19.8205687491716
36,46,100.54808788033264
36,52,16.912183592102384
36,55,23.085614765899994
36,59,28.47414806496769
36,60,23.41638346493766
36,67,81.30654480463836
36,74,35.12941855240349
36,79,1459.4971481269113
36,80,1101.5737207321492
36,81,581.9597453185046
36,82,523.0898450977659
36,83,166.9238750357063
36,87,46.42301190485548
36,90,1207.9126850542916
36,91,952.5490301898576
36,92,2237.422215741865
36,93,1141.7066639577895
36,94,1366.1314604714935
36,95,1637.546818420945
36,96,1189.3544981743598
36,97,459.5093593538734
36,98,545.8380102682504
37,1,1129.101191910739
37,2,654.2790760240837
37,3,274.8906337376666
37,4,566.8965019470801
37,5,263.46738419511087
37,6,24.665932837836063
37,7,150.8790477075891
37,8,379.5376427948573
37,9,37.30422329198058
37,10,51.09826533203088
37,11,169.30616250353185
37,12,27.985012008549816
37,13,486.92993595069885
37,14,119.06884153362824
37,16,245.54376758990267
37,17,50.83656570110951
37,18,262.4407405494309
37,20,25.05545918484798
37,21,139.6298029327176
37,22,23.749546326594704
37,23,22.026724585744905
37,24,21.863693764821267
37,25,20.056688946334884
37,26,19.377097836434604
37,27,18.96370161106321
37,28,18.87893530920702
37,31,64.1833046701404
37,32,33.01784915640403
37,33,589.8000682382534
37,38,6947.989048972497
37,40,690.2450357768432
37,42,23.596282534008786
37,44,12.199898563516383
37,46,387.7139747834926
37,49,17.03188660952593
37,52,20.670280057612754
37,55,589.8000682382534
37,56,122.28103951050959
37,59,18.8707981408256
37,60,140.96460939937023
37,67,544.3136648526944
37,72,49.15782439846263
37,74,112.49920040368086
37,79,771.4199032178581
37,80,390.7222101284654
37,81,331.57063898243837
37,82,781.796816239542
37,83,201.06975721915285
37,85,19.99446006440549
37,87,190.64530103265545
37,90,1370.912478791356
37,91,772.2954360027039
37,92,2190.4242948747037
37,93,802.8973109624993
37,94,1627.4186788228014
37,95,1977.0478756895398
37,96,988.0739570911209
37,97,465.0267650521233
37,98,481.011748795771
38,1,674.6285878854409
38,2,463.0694858095588
38,3,183.5084453875753
38,4,468.24888872037974
38,5,73.53134925984979
38,6,17.373913351653584
38,7,106.42614938446953
38,8,331.4118574443508
38,9,20.87071914735273
38,10,48.17246192432597
38,11,105.6411222408827
38,12,17.207693928910796
38,13,387.77061455324116
38,14,151.44065583698963
38,16,180.67016052838576
38,17,55.52093326181359
38,18,189.63013821834932
38,20,24.829277534307312
38,21,107.15924007506527
38,22,28.793029223053857
38,23,21.026580262099646
38,24,20.37661286408137
38,25,20.13614939335323
38,26,18.53776820796885
38,27,16.77428407407868
38,28,17.635213854236078
38,29,22.198107523067065
38,31,24.34641047394097
38,32,19.891702221786062
38,33,19.47887248016343
38,34,28.918225163193945
38,38,11120.953165241921
38,40,634.508458147946
38,42,15.72552243405479
38,44,15.440171675074026
38,46,327.45909663225535
38,49,10.813818842854856
38,52,13.8423782761413
38,56,41.665540572698035
38,59,26.48715433919685
38,60,82.7715707727353
38,67,249.39962774728338
38,72,35.303494129294144
38,74,69.88776916803398
38,79,552.3180316452562
38,80,600.6308599954066
38,81,486.75690275508674
38,82,666.6607897387437
38,83,391.64406264445637
38,85,20.593746116094835
38,87,161.33328825765898
38,90,1879.7523214200014
38,91,1669.5393165091214
38,92,3116.720247939254
38,93,1609.3622210318565
38,94,1068.5236092511336
38,95,2692.4502688541493
38,96,745.6526161866576
38,97,798.9069655740475
38,98,487.23830315736575
39,1,638.0573548257308
39,2,1493.0362380206918
39,3,1930.9719125627364
39,4,1023.4507099597845
39,5,765.3919556354386
39,6,407.4849677984358
39,7,1233.8645900535273
39,8,441.99182815909893
39,9,744.9173207676384
39,10,432.855992489734
39,11,512.7220073105954
39,12,164.98829700855097
39,13,1229.4846896603306
39,14,519.711271808163
39,16,1229.1949930105359
39,17,493.8856233881157
39,18,1093.2146623958904
39,19,19.97095083417922
39,20,290.5891136608054
39,21,205.08771309237576
39,22,562.0696790978179
39,23,594.9024046154674
39,24,457.6722522068003
39,25,247.06862422902532
39,26,403.2288776002562
39,27,120.22547834518775
39,28,90.8108308425754
39,29,190.52077734977257
39,30,178.3480019841689
39,31,306.16509503235625
39,32,307.1327963946111
39,33,363.4970216782054
39,34,480.4696336838521
39,35,196.80515762434428
39,36,308.5941874463641
39,38,1315.4735282603604
39,40,1421.748555582146
39,41,315.7990663064947
39,42,124.9365447294021
39,44,155.43375011559598
39,45,21.593605342234717
39,46,702.7427141401696
39,49,653.7380468146621
39,51,31.423377892246922
39,52,217.11867517774675
39,54,41.76480015185137
39,55,431.38589726170363
39,56,314.02806679221777
39,58,737.1247777708232
39,59,137.16388964208792
39,60,107.12618677026302
39,67,804.5205542135873
39,71,280.111956640094
39,72,1870.9301553949047
39,74,619.1187592702045
39,79,508.35547933634115
39,80,334.3290822452721
39,81,242.5496156189727
39,82,594.9494710646011
39,83,123.90331424652254
39,85,213.38133492396275
39,87,321.94863667718766
39,90,1772.9321457527985
39,91,964.7021463653422
39,92,3620.785217687332
39,93,602.598242052831
39,94,1606.976845101058
39,95,3093.572317454775
39,96,678.7617573359602
39,97,483.41024728628827
39,98,315.3165048389177
39,99,311.180477953015
40,1,830.6024740016753
40,2,779.6988756057871
40,3,331.8037139633529
40,4,821.2114262456431
40,5,792.08026304899
40,6,337.44791322755714
40,7,868.4708709249829
40,8,937.9722008768861
40,9,926.1521759935418
40,10,788.8903296873649
40,11,1191.5163973143713
40,12,298.1164635675324
40,13,696.8420393692817
40,14,605.7978686767539
40,16,937.6718412940858
40,17,360.5402460751748
40,18,641.8813623576373
40,20,173.3395334957761
40,21,324.5590824566014
40,22,383.4579556081831
40,23,596.6206914712818
40,24,276.11019142337426
40,25,396.56311200527733
40,26,345.92403435026984
40,27,82.74569406637725
40,28,66.77585824872806
40,29,220.44489691939853
40,30,194.73224741079196
40,31,180.16224973443786
40,32,370.7203352414687
40,33,293.58622777274
40,34,503.0296381197542
40,35,204.74814077117776
40,36,230.4783220176686
40,37,178.0768329640233
40,38,1364.8990181624902
40,40,878.9455953687824
40,41,119.62027871293026
40,42,236.39667226620136
40,44,179.32410531031357
40,45,48.483816013061045
40,46,420.94930925591535
40,47,50.880499631481314
40,48,356.8174175914938
40,49,25.38959296987282
40,51,0.46669047558311894
40,52,115.59727533416486
40,54,29.974583846072342
40,55,425.10333821436944
40,56,541.8394717081122
40,58,638.6360221165033
40,59,68.98215649225311
40,60,43.582487249939895
40,67,593.3783245467905
40,71,306.80146385427116
40,72,1553.8192520137363
40,74,488.0802792864877
40,79,610.5730022311411
40,80,453.23891462676653
40,81,668.9832123829758
40,82,532.3431816484765
40,83,200.54316109195855
40,85,166.26426569053072
40,87,948.1423447133827
40,90,2063.58766383471
40,91,1899.258107047426
40,92,4274.62147737238
40,93,1359.7081329024904
40,94,1197.9011651595351
40,95,2458.3274021379843
40,96,600.0239571400253
40,97,775.5223040178033
40,98,300.00752424867073
40,99,108.65569398906639
41,1,622.7474758714587
41,2,534.3425223173302
41,3,840.0480666352827
41,4,508.6261321274099
41,5,630.1908750244626
41,6,258.29992897464456
41,7,1128.1516348185758
41,8,304.866190681003
41,9,1066.0729301522556
41,10,286.62695695085307
41,11,391.9491530181489
41,12,118.84519710061797
41,13,426.9553475363278
41,14,320.59853831355593
41,16,716.3752143232546
41,17,221.30365810776712
41,18,837.7241746536613
41,19,191.48108800862124
41,20,180.0038341622744
41,21,104.24569963386551
41,22,392.4139682224594
41,23,378.89599803043
41,24,272.83860837890006
41,25,261.996900829131
41,26,177.69618019200664
41,27,131.1152501323792
41,28,79.39949090460627
41,29,155.3431092285192
41,30,118.9643809799234
41,31,203.22188466008137
41,32,253.40314701243486
41,33,264.65874426131523
41,34,354.46952172338325
41,35,161.23782078375305
41,36,242.75725606913477
41,38,1000.9123982668655
41,40,475.3506085374138
41,41,289.221891424014
41,42,121.54822419900452
41,44,117.87345332508306
41,45,23.831089898765235
41,46,368.6324395032671
41,47,152.27308672344537
41,48,514.2769054597427
41,49,361.8853004249778
41,51,10.954545990977167
41,52,179.7281602382618
41,54,29.181179069532792
41,55,305.4010716860398
41,56,478.2950712600529
41,58,608.5966011694359
41,59,121.5521355165988
41,60,101.42617494183818
41,67,629.4548648885169
41,71,216.52723513116428
41,72,1566.2619800719974
41,74,420.9097549620446
41,79,559.8482749325347
41,80,177.72681437886675
41,81,190.19942795007327
41,82,381.5967387653799
41,83,99.31506968918131
41,85,190.58649254140548
41,87,437.24418779804466
41,90,1177.8174073692787
41,91,551.7275705922507
41,92,3190.7796596136172
41,93,779.6677123425875
41,94,610.9271869777713
41,95,1403.8391049207992
41,96,120.56195289512404
41,97,307.3230187150232
41,98,173.30262332732394
41,99,349.6518024340706
42,1,970.9293364955216
42,2,543.3685211272401
42,3,170.04090156244655
42,4,579.8108344483755
42,5,172.55785786655616
42,7,378.809723486661
42,8,644.9341326166427
42,9,33.807414813137854
42,10,34.50458733565938
42,11,139.03203656233757
42,12,16.73220618632887
42,13,502.78919502469853
42,14,135.71321608162566
42,16,168.4526945310604
42,17,68.79010422349629
42,18,181.86261031754574
42,20,22.67067448022596
42,21,79.31312623214998
42,22,42.746872027715156
42,23,21.09120526271782
42,25,21.737667311874116
42,27,24.03601897474418
42,28,19.71413881067427
42,31,81.38030898206459
42,32,26.41144920590067
42,38,3511.1305806423393
42,40,751.4601006984692
42,42,22.87456340878097
42,44,21.080947476184335
42,46,332.22936403409255
42,49,18.914006587526984
42,52,16.074775230846
42,56,116.70206350780612
42,59,51.890665479014174
42,60,34.976948693991794
42,67,354.11174074071414
42,72,589.8000682382534
42,74,49.29754914714436
42,79,951.1277527210473
42,80,794.0207952013337
42,81,786.4952070649533
42,82,522.4491871732947
42,83,597.1008242871031
42,85,21.191513172778137
42,87,258.987438714102
42,90,2924.448072103066
42,91,3148.185205411861
42,92,6519.7907294988345
42,93,2404.2089688721153
42,94,1595.2942017792093
42,95,4394.597804259509
42,96,588.8989826021493
42,97,1431.7034268766251
42,98,625.9699873365333
43,1,1298.743222328407
43,2,754.801670969896
43,3,410.6890187658059
43,4,653.7754897316332
43,5,152.97767803955935
43,6,27.008190793898063
43,7,170.18895033688844
43,8,476.122308998327
43,9,49.00256384680764
43,10,62.47234456810515
43,11,101.77270388153241
43,12,22.674814554640587
43,13,660.5439923317568
43,14,147.54834711998046
43,16,569.1946468801502
43,17,66.69150381732227
43,18,513.0765287887638
43,20,27.86583901265765
43,21,93.56364029980355
43,22,30.220189105414743
43,23,7.127636354360398
43,25,23.57969280135668
43,26,589.8000682382534
43,28,24.729550474244192
43,31,23.667607165417646
43,32,12.773215637830699
43,38,5774.007424500297
43,40,577.3448499753738
43,42,30.25850201376342
43,44,28.537453966172652
43,46,490.36890233587457
43,49,19.78407069130953
43,52,22.330218796680846
43,56,50.5466719240287
43,59,35.14797361423066
43,60,37.15445051147779
43,67,314.8514179988675
43,72,36.5302893169262
43,74,92.05425007789843
43,79,1406.0972096623498
43,80,568.6963244530567
43,81,453.8442880541057
43,82,502.5472642670495
43,83,595.5027021488199
43,85,22.51433489755948
43,87,26.949872786493387
43,90,2772.0750977677058
43,91,1912.6861782351066
43,92,4651.697710491656
43,93,1623.3173325232078
43,94,2408.2408778789822
43,95,5880.562209425123
43,96,2144.5231728769854
43,97,790.9276894721575
43,98,811.2031956886065
44,1,923.862105988951
44,2,470.4736379647346
44,3,146.51893297830742
44,4,385.1359566513742
44,5,262.7596485054863
44,6,22.777890011682345
44,7,202.6748659859918
44,8,310.53715645160264
44,9,26.74353102390811
44,10,22.560907556523336
44,11,96.76967169199862
44,12,21.127884301159035
44,13,425.79949360412814
44,14,79.9769999874561
44,16,137.8753949400474
44,17,32.28691972568788
44,18,192.27536600733305
44,20,22.037359243447185
44,21,82.67826172614573
44,22,1.112611307856765
44,23,18.63577739207403
44,24,20.55524927849465
44,25,22.27306250460948
44,26,19.587816081392898
44,27,15.443538542213634
44,28,18.271700068823765
44,31,24.27010592115066
44,32,21.45291488720553
44,33,22.98882175226881
44,38,3781.394322696207
44,40,448.8241360593803
44,42,24.77311870383943
44,46,465.6862223637556
44,49,18.46758844604887
44,52,15.494103465292733
44,56,313.7346252815055
44,59,22.856592446948774
44,60,41.594930331533064
44,67,315.64998958808025
44,72,24.313442030751684
44,74,100.76525942400099
44,79,368.6923521337737
44,80,297.9270494660687
44,81,404.37879497505725
44,82,513.4829213382756
44,83,111.23630944706173
44,85,23.58183833469582
44,87,59.04718487691987
44,90,1255.9240181182997
44,91,474.6927806800978
44,92,1712.9986912954746
44,93,680.9487071767858
44,94,1031.1213122365125
44,95,1521.541378465063
44,96,300.16154882982835
44,97,357.0035800012291
44,98,178.84240918407878
45,1,600.9308865150823
45,2,796.7352972358065
45,3,623.2574466606659
45,4,462.5920627513049
45,5,893.5199261818382
45,6,414.8689396996097
45,7,1386.8425901683277
45,8,664.2544455432799
45,9,649.0763014249425
45,10,606.9554795515282
45,11,904.0405499585314
45,12,258.7022726556225
45,13,632.1038140103906
45,14,434.99222416990784
45,16,1179.1534630043338
45,17,457.10114132004554
45,18,804.4401119680465
45,19,147.73396596895003
45,20,417.2926097645929
45,21,253.13445886470237
45,22,653.192324767869
45,23,810.7977217188038
45,24,583.8788415625056
45,25,512.9062496315867
45,26,524.5596604404378
45,27,147.35354233517234
45,28,86.13509456272459
45,29,362.8666891864654
45,30,232.40743270556277
45,31,256.58962550512587
45,32,451.2589261775748
45,33,477.72960814838115
45,34,845.1955497307478
45,35,352.31010598387974
45,36,433.77279985806655
45,38,1578.5871585852533
45,40,691.3953030564431
45,41,366.49004778415406
45,42,211.7455295769147
45,44,212.8743094588352
45,45,26.047269025853208
45,46,394.3583646110151
45,47,123.9769948292367
45,49,33.809221270021645
45,52,181.2689022974487
45,54,25.172886341652852
45,55,497.2673487626965
45,56,629.1440975218959
45,58,748.5725315330079
45,59,160.38877356838458
45,60,43.3832693087717
45,67,803.3344759689053
45,71,433.2795420758809
45,72,1494.1472263944581
45,74,471.8610346822188
45,79,400.43203913804143
45,80,73.02019527855586
45,81,322.5711677484145
45,82,619.2495622418098
45,83,81.45221840484169
45,85,247.93744411684526
45,87,546.2118841409705
45,90,404.57757079763104
45,91,485.33749870129145
45,92,917.487153296779
45,93,304.30822258152557
45,94,443.1934223245256
45,95,875.8563775373282
45,97,256.90624866459996
45,98,89.84593405641667
